"FimA_del" "WT" "FimA_over"
"ydcK" 141.774777766673 134.546866248222 42.8401562600195
"tehA" 74.3447903763673 42.9026243762382 62.943705197953
"tehB" 155.424165293807 93.2297522301672 101.44772293484
"ydcL" 479.518741012001 283.486821775609 102.29228945143
"yncK" 110.062367654562 98.7485253978243 68.8023844787016
"insQ" 70.647317393704 42.1531453797068 109.993971067189
"ydcO" 70.8095571816585 34.7460113916446 21.3525492243066
"sutR" 91.5587121634212 46.0842304724887 61.4007978365773
"rlhA" 51.7626794454613 24.7000549576532 21.6363353561476
"hicB" 302.565671804647 153.245624079894 226.177145369947
"ydcR" 91.383107460662 48.6060427653735 69.4745132016765
"ydcS" 1765.62849189092 2635.07467992214 17.6865038492056
"ydcT" 475.205498241639 755.659003977612 8.69294869497054
"ydcU" 272.231502830629 424.611081195808 11.5617212069299
"ydcV" 230.103073864812 363.311319670584 4.23581365563385
"patD" 219.772023303076 329.143958977603 12.3224693622318
"ydcZ" 103.065468918784 58.4954104632636 234.194435470463
"mnaT" 105.109009647336 69.5661885096097 161.62450832151
"curA" 152.015357942261 197.390984582326 24.2490762636847
"mcbR" 323.210107398536 230.856176846353 37.9435482033469
"yncD" 56.0942912555514 30.2334614892887 9.62867142249477
"yncE" 63.8600997470686 38.8350663430271 266.163531428316
"ansP" 52.0368710222373 24.6223494960248 15.4774161220801
"yncG" 79.6690750723871 121.454316238056 49.2342919520007
"rhsE" 75.7893991865839 33.5682136496064 14.2762931057288
"ydcD" 16.6738513459438 9.77692575947412 3.52802055665788
"yncI" 29.1574085749419 23.3376900758766 3.876455132134
"ydcC" 33.742717495885 18.203244937218 5.19202847197163
"yddH" 163.948642788391 149.613773410116 15.348113302676
"nhoA" 88.9081084288873 57.2306602475584 12.9798019225085
"yddE" 93.0250584138319 52.2640382538142 57.9283671643972
"narV" 160.382598088321 88.1947611303671 20.515332562066
"narW" 121.030712243933 82.6577472561578 17.6853491031956
"narY" 101.957223435414 83.079716798269 12.222085228244
"narZ" 103.416767658751 72.4244975626793 12.8815785477823
"narU" 143.806275769183 89.8650229074324 14.4953856828817
"yddJ" 70.784599640118 19.8511158866713 4.90981878253567
"yddK" 3.60381715048497 2.6876301143714 1.53426144500563
"yddL" 60.7293018610455 46.9635895602336 21.6251880411048
"yddG" 48.6396856139462 23.3078466539464 7.29881349948464
"fdnG" 40.8366179370957 14.0492393507062 4.7311115424676
"fdnH" 56.0950949138858 20.197588023298 7.05048490841761
"fdnI" 70.7174401547303 42.8702647240519 38.7437298199226
"yddM" 3271.7498702869 2471.52705810237 2017.35153427461
"adhP" 392.619107094841 469.517999055126 148.543559393293
"maeA" 87.4615879218008 101.826415785349 70.795072127525
"osmC" 5257.54570114044 7187.85319079951 2969.08751481166
"ddpF" 72.3730190919588 60.4635081254281 103.56865827099
"ddpD" 63.2417453990676 59.1231359982303 17.2901777647373
"ddpC" 96.35868980855 98.4612156403602 20.7569791925468
"ddpB" 75.5706070951043 95.9891634953476 5.61062370764652
"ddpA" 246.181345371897 359.760737740274 6.34272988243767
"ddpX" 515.578791000585 681.355381011999 15.6088508801711
"dosP" 137.169133168875 148.523805193329 34.4424603985039
"dosC" 378.889337176133 588.476195223806 81.2231638695026
"digH" 54.6966454723309 24.6280224654738 26.5654542399353
"gadC" 220.583583933187 58.8907012774364 44.076862279085
"gadB" 199.421082584052 55.9409660877241 70.5432330702953
"pqqL" 24.0187340844965 12.3802655482325 8.80824584666671
"yddB" 27.6914578319786 10.4350534122103 6.61979591342148
"yddA" 23.7337887406262 11.4630770439765 3.48464578405879
"ydeM" 21.7661622181465 10.7538417521095 2.98322032711192
"ydeN" 23.2467861318279 11.9716753664177 5.37950462729931
"ydeO" 19.149399993734 12.1883351100412 3.18405315900727
"ydeP" 41.5584879877501 20.8083942980278 6.85702851388495
"ydeQ" 34.8490215369796 14.6031447615569 3.05940966622362
"ydeR" 46.1566230689152 23.9476603690356 7.54174371258481
"ydeS" 64.5442753804696 29.5812686176583 7.29403684191123
"ydeT" 32.6728664535259 11.6388395228723 2.10924334551296
"hipA" 43.0380193374067 18.0712807856636 37.9703358245228
"hipB" 1032.78268480287 979.818002435437 522.338935638815
"yneO" 45.609810860948 22.5671033316442 13.3380585598221
"lsrK" 1732.02055960308 637.276183628667 19.1365611743314
"lsrR" 1236.26308607875 475.782964748273 22.919888092802
"lsrA" 3993.69231190127 1292.73965359867 9.67797453383251
"lsrC" 1828.36304000281 813.052943653219 9.74261875522594
"lsrD" 1305.57795204029 697.066777874743 8.57493954870665
"lsrB" 3391.94662414181 1658.81676888326 10.3445874609733
"lsrF" 2170.75875568613 1112.57233460856 12.5709394510066
"lsrG" 20801.5720433452 11506.0794422572 227.0644744316
"tam" 626.757227314456 399.301510856504 51.2472356459923
"yneE" 91.3744679534201 62.1762761497219 28.962411506917
"uxaB" 51.0188470385706 24.1279154430937 21.9508959927641
"dgcF" 43.6531512037508 20.2065921172209 55.7549835251191
"yneG" 135.944081356317 99.0359868931409 112.812090575713
"glsB" 51.7417964548846 20.8443878867613 48.0782939749276
"sad" 47.3874076172828 24.2548314255011 75.0908504227968
"yneJ" 52.1515762719928 32.5041398915578 34.7766996151916
"yneK" 29.8509321327398 11.973287556618 6.10057880224032
"ydeA" 45.3898520342132 23.3898613198046 83.6118014693265
"marC" 108.454349110416 104.602904155882 112.195146842654
"marR" 82.5349008016448 47.6684217781215 95.1767451307987
"marA" 164.305362573936 135.890516449348 292.710813912848
"eamA" 65.5305511329249 50.0778315195622 34.225721074989
"ydeE" 49.4196281292708 40.0295737721611 25.1207598135417
"dgcZ" 88.2750000570827 67.0480824408339 27.0899205172647
"ydeI" 1211.19746122472 1347.41154643054 197.380298476299
"ydeJ" 431.411276544485 237.365950903668 51.3335702530581
"dcp" 79.828710515372 59.2014370148658 61.3402775926461
"ydfG" 214.669894075555 153.009824497016 215.715663140093
"rspR" 99.2769015862669 78.8567906173698 206.670894575701
"ydfI" 43.5454699993951 28.7854300774463 10.614314614775
"ydfJ" 43.3983227298575 25.7838997551086 17.019827772663
"pinQ" 98.0629928645955 54.9541087507206 25.5874167759155
"tfaQ" 578.646712366062 338.262703544938 78.6597491764478
"stfQ" 43.0318234704294 21.8780693516535 10.6489980868002
"nohA" 694.578121060495 434.4860541249 53.2920600787362
"ydfO" 17.3985582078227 9.2216816499059 2.57077269801165
"rzpQ" 31.701433740415 13.7345296083124 1.10383857930806
"rrrQ" 35.9079911848196 15.5306382342359 6.73493923709498
"ydfR" 129.143660298597 56.6834222995114 23.0883696449832
"ydfT" 72.0144652240004 35.8334930060789 18.3681118807496
"ydfU" 42.4371382706509 16.5939483084839 18.971457387328
"relE" 13020.7395010659 10859.4175923951 7174.30151857103
"ydfV" 146.154168272394 84.33003143286 247.013329169641
"flxA" 273.785645354586 158.593656958156 44.1589014547089
"ydfX" 342.941939921199 150.954395015036 61.2713661164635
"dicA" 104.294777638527 86.0411752612161 222.760620999205
"ydfE" 39.3240646914834 14.3210741726622 10.510609120769
"insD7" 130.456785068546 78.6210430714788 74.9048646660375
"intQ" 0 0 0
"rspB" 0 0 0
"rspA" 0 0 0
"ynfA" 0 0 0
"ynfB" 0 0 0
"speG" 0 0 0
"ynfC" 0 0 0
"ynfD" 0 0 0
"ynfE" 0 0 0.18621125912316
"ynfF" 0 0 0
"ynfG" 0 0 0
"ynfH" 0 0 0
"dmsD" 0 0 0.373255294997732
"clcB" 0 0 0
"bidA" 0 0 0.304919812124063
"mlc" 0 0 0
"ynfL" 0 0 0
"ynfM" 0 0 0.134847715852057
"asr" 0 0 0
"ydgD" 0 0 0
"mdtI" 0 0 0
"mdtJ" 0 0 0
"tqsA" 0 0 0
"pntB" 1354.31276790291 1032.31354469975 578.033207764092
"pntA" 1551.67043364444 1369.9834514216 663.019527641089
"ydgH" 121.648441697393 78.7342709903218 57.9480064135803
"ydgI" 88.0866665336353 45.5237956955068 27.5919865497869
"folM" 170.594962363228 123.872354402774 44.8315730892064
"ydgC" 284.582982226596 174.689819802707 135.838319650154
"rstA" 72.19836980001 33.2631543146352 31.8153297507123
"rstB" 75.8658024496669 34.886715791807 29.9810463474813
"tus" 175.231673631426 120.384191079569 34.7021717268841
"fumC" 1011.76432493553 819.432088268464 28.9645686426647
"fumA" 1090.50450552086 857.096686985252 51.0218004363091
"manA" 114.678104391844 63.6830920862341 43.4363501343771
"ydgA" 627.109213734516 791.534758715313 294.434282533792
"uidC" 86.0710499105115 46.2243222983394 11.0597010681781
"uidB" 86.5443353623197 40.2329915420267 5.65904878368683
"uidA" 122.326820488014 58.3669741768109 9.43560006122543
"uidR" 350.319311209884 298.9622981493 417.394736157121
"hdhA" 1812.09480483326 2400.81564647613 931.487225672016
"malI" 171.120579666283 132.539294298822 28.8799055958483
"malX" 75.8429582537689 37.2347781763097 17.2229050568983
"malY" 106.802713512355 59.4677287849139 65.8806636625851
"add" 175.732128761959 109.739049296943 61.2855385193502
"ydgJ" 147.515980855372 88.8500082810215 104.507668715353
"ydgK" 139.636258869925 100.374304110767 201.53427543163
"rsxA" 100.128863295045 50.3570448336946 49.2911080426457
"rsxB" 91.4785792271361 53.0028357012574 92.4437235453454
"rsxC" 73.9081356170169 35.5548208060893 37.0584330424271
"rsxD" 99.0885006250077 50.0834241933439 32.661572735132
"rsxG" 83.2440619929127 35.0371730078528 40.7547791743731
"rsxE" 104.492354049109 49.5946483536946 28.6624623396619
"nth" 98.518569264688 47.296604542631 55.0304204237514
"dtpA" 70.9717039200521 39.2213132687277 315.175521833663
"gstA" 396.070600478289 300.792212293296 380.873170301263
"pdxY" 122.061172852089 72.5030509188442 140.335682654618
"tyrS" 127.692342725313 111.331348545787 164.830007566874
"pdxH" 126.60363107918 80.6114492251871 171.879912671175
"mliC" 257.349252378098 161.238744731288 109.435259017156
"anmK" 83.6333460455862 62.3768178997505 27.0936093131379
"slyB" 2120.75165629122 1955.48545857687 818.505856073743
"slyA" 1087.33479162167 808.660726593134 974.818069269352
"ydhJ" 71.4150118497354 34.4720812724979 25.22102229298
"ydhK" 77.7198783993872 41.7838195997067 30.3636184016338
"sodC" 1194.26328735361 1215.4690200391 199.018863260166
"ydhF" 451.102691968496 529.770880379425 62.4806040341308
"nemR" 89.678098809975 82.2733581731435 57.2442681558184
"nemA" 145.164981065324 119.134516623741 81.31757446885
"gloA" 458.601149899905 354.247651270788 219.266336748237
"rnt" 148.693647767605 67.2136118640532 101.239959567418
"lhr" 93.1189548166608 45.2788150187439 32.9579011841157
"grxD" 1975.84025019347 1349.08661144194 838.605544502025
"mepH" 133.589602952497 73.1033448763205 24.2260796861791
"sodB" 523.046028263266 658.633299806555 390.632031237968
"ydhP" 114.59463554292 58.3647383118428 61.3856772573482
"purR" 113.339393992109 63.0552843934421 95.7087635455475
"punR" 67.9949424672502 43.2208241484216 27.5994449745991
"punC" 93.2494905083839 58.7867059688039 25.4770109361527
"cfa" 601.622931914926 557.888374463015 1028.40679117653
"ribC" 309.787006927911 230.683315669794 276.806156641491
"mdtK" 277.177101251007 278.005550347544 92.3508599380381
"ydhQ" 244.883927368047 227.875291085664 120.327877271172
"ydhR" 1248.30035524455 1537.91346797295 1034.36831589787
"ydhS" 126.061449252036 138.456305696261 55.1030758343085
"ydhT" 106.85936075034 56.1962565282742 46.0593558459168
"ydhU" 98.4353550545396 44.6458507721315 23.5640897894274
"ydhX" 124.755015071089 65.9215522527607 14.2884467805172
"ydhW" 78.8526919979721 39.9717312979408 21.8897209875498
"ydhV" 71.6135143906668 34.6135742845566 7.87800389113208
"ydhY" 76.5219464021186 52.5002832050803 10.8378274298885
"pykF" 630.1017894841 697.697529409945 273.434707568564
"ldtE" 2296.7143396346 1511.35666808846 546.854319104762
"sufE" 299.777048101378 226.702204217365 504.358524894296
"sufS" 231.791622286281 235.298875415866 376.787158100433
"sufD" 257.97630041769 294.682358187323 435.807817427642
"sufC" 358.456103169005 402.08144609547 514.546106501464
"sufB" 391.024321419183 422.756106115951 490.037652403221
"sufA" 1426.70163763306 1437.94434584345 1474.92662122478
"menI" 290.700910055704 145.570831759229 245.937254776447
"ydiJ" 86.4448783524365 40.1823473824782 110.150487332751
"ydiK" 210.459912865535 158.51191824409 74.0903725283627
"ydiL" 166.166960004663 95.9618452616611 28.6949742694768
"ydiM" 51.337556927999 25.1739741418207 4.63048592471834
"ydiN" 69.030501567573 34.472375951304 7.86171521713869
"ydiB" 58.4795175353126 24.2103931463692 8.35696996215227
"aroD" 127.190341973349 59.7271204946329 22.4206655951216
"ydiF" 69.6253250598502 37.4459115880775 4.32122744438767
"ydiO" 61.3309224790592 26.0715304329741 4.50471482004577
"ydiP" 84.4247748800459 46.8851372937144 15.36674614799
"ydiQ" 102.099715426818 42.2094919852601 11.8701592888847
"ydiR" 109.213190697422 49.372558438844 12.9900581439881
"ydiS" 102.82811975853 41.4152494483588 8.98130445715009
"ydiT" 315.531179975753 152.158492321965 43.377869857359
"fadK" 78.1120737197264 36.3542315311056 13.1417095922638
"ppsA" 168.047968435581 146.559368015905 136.973001537966
"ppsR" 119.121456654068 65.9922428085188 29.5178090633864
"aroH" 79.6476387331552 38.3244035810036 83.4839822652435
"selO" 156.121039542778 122.430290525762 100.202051351655
"rflP" 320.768366133052 293.336899421243 49.223884857081
"nlpC" 300.928895118213 252.517021691446 200.989782057508
"btuD" 181.696786184926 167.17607943524 61.6876274344843
"btuE" 407.662107739711 608.795637866771 136.51947123696
"btuC" 133.746932444415 92.7060724759087 109.047670480049
"ihfA" 44426.9303382336 44544.8157263307 7618.38369460433
"pheT" 214.532099508218 183.452994774486 116.99164326444
"pheS" 166.679037539893 111.92904603323 107.12224507919
"rplT" 2612.32547327058 6092.02940241769 32292.2805892593
"infC" 2590.70768471582 3589.92726780908 12683.2655028194
"thrS" 526.228957540818 536.636170277347 862.530787799662
"arpB" 32.0856087556875 19.7513993683171 8.19383205159128
"ydiY" 103.328470587643 55.1783662847767 27.4920066225896
"pfkB" 670.281527416209 497.136671719787 141.20194013008
"ydiZ" 6398.01056665487 9620.82677562496 850.590729616787
"yniA" 1191.63438217265 1956.87818437027 212.542583608093
"yniB" 593.158380955268 647.679921291642 473.595301142593
"hxpB" 113.000795235697 62.782430716915 34.7469046708032
"ydjM" 82.8747852155332 70.4846177454893 43.1787658093574
"tcyP" 101.178775021657 75.7909620407936 94.8012283939439
"ydjO" 17.87052745485 17.0479753825564 3.67637162645301
"katE" 109.329141557322 125.826328839359 39.6973135624422
"chbG" 165.199163881019 83.7894566807955 42.1215077195818
"chbF" 98.5969503700629 52.7235233735275 12.2705131169113
"chbR" 92.3635638759589 49.0663014611836 34.7889725876068
"chbA" 221.772862676387 165.174175188649 48.4624072578944
"chbC" 111.669388528769 81.2970274534415 13.9124594787866
"chbB" 1085.06741789991 1019.70132918502 188.063281494918
"osmE" 10584.5494855385 10095.0676779379 4532.11612155701
"nadE" 320.374395491453 271.281210863978 107.092233849185
"cho" 125.219289864247 84.1722840883401 150.549669513047
"ves" 98.2281328822244 61.0187115552847 48.9531417747043
"spy" 708.407096299071 900.60166886607 319.808117027269
"astE" 191.772388797167 81.7639774044026 11.5025190237559
"astB" 251.410417397599 118.410279083738 25.11473230342
"astD" 331.03684943675 160.786285618143 20.6966309237684
"astA" 491.348710236848 201.209217076657 22.7884156363417
"astC" 687.307609416523 247.499557844837 19.5226506787789
"xthA" 159.153170932761 88.7389436718125 47.5337587211007
"ydjX" 106.827271676727 53.6303796384332 23.8885941095848
"ydjY" 137.749020493222 60.0076971242405 10.1712448494041
"ydjZ" 124.613721873205 60.3816185090883 25.2337703780076
"ynjA" 117.631813269398 74.2838291381663 40.6411083370484
"ynjB" 125.447915118973 73.1161985330625 22.4490832751879
"ynjC" 72.7292654550847 38.6687304587099 13.3598126717036
"ynjD" 95.6765366799293 42.3688581190922 111.851463480124
"ynjE" 96.8937590436743 51.2309778024906 20.4706924503193
"ynjF" 127.43909126915 66.7896110462195 52.8710648748625
"nudG" 230.779933498016 102.846092304422 44.5521241998411
"ynjH" 1678.16332905652 1033.93228376113 263.838094955151
"gdhA" 121.776920926962 227.0969205144 1283.07826955059
"ynjI" 71.5906940264932 36.2215232622916 108.448121798063
"topB" 122.767990655035 75.7198406078875 103.759652036416
"selD" 385.55533307408 364.597931677284 232.116372749486
"ydjA" 206.26429877372 148.387584521784 142.396137217359
"sppA" 95.021126100436 55.6108369674473 39.543779948437
"ansA" 75.3043687878421 52.2172527759487 25.0928159459725
"pncA" 105.836742902426 70.8601216295108 43.4137635886906
"ydjE" 67.9553930192865 39.5281026537681 7.93254268527305
"ydjF" 117.120194416079 95.1282945626439 64.3259572431466
"ydjG" 71.7962015613283 39.6530398495774 11.6836789800053
"ydjH" 70.4799968526011 34.394199348461 6.60511999949148
"ydjI" 71.933894595875 32.6531048887784 6.24317138853358
"ydjJ" 89.5636124156912 42.117347279962 4.77886649778354
"ydjK" 64.5360179802243 27.35237065644 7.90442050342973
"ydjL" 134.863917518776 64.5396086226924 11.1407008511934
"yeaC" 11486.2888999154 10938.829792061 722.083207245674
"msrB" 1565.12988066226 1454.15780926014 110.99879800663
"gapA" 2619.2019898542 1973.76245314801 1482.3763060788
"yeaD" 173.003563753106 79.8435901546 22.4333610722378
"yeaE" 131.43518404459 96.9767156125397 47.5533401527204
"mipA" 210.632215817081 166.588179783506 56.8680075198217
"yeaG" 3451.93316981052 5487.36615412742 289.238970473269
"yeaH" 825.954319079795 1558.86764079114 174.911460802135
"cdgI" 55.129400940641 33.5326500332731 6.06972484415021
